en_text,jp_text,google_translated,score
"Welcome back, Hana.","（万里(まり)）
おかえりなさい 花(はな)…",Welcome back flower  ...,0.2857142857142857
The situation changed a great deal while you were away.,"（万里）
あなたがいない間に
状況が いろいろと変わったのよ","While you are not
The situation has changed in various ways",0.29411764705882354
"Yes, the vice president caught me up on most of it.","（緑川(みどりかわ) 花）
はい　副会長から大体聞きました","Flower)
I heard roughly from Yes Vice President",0.15789473684210525
Then that will speed things along.,なら 話は早いわね,Then the story is early,0.09090909090909091
This latest event has reminded me of the dangers the boys pose.,"今回の事件で 私は改めて
男子たちの危険性を悟りました","In this case, I changed again
I realized the dangers of men",0.2
"Therefore, I would like to kick them all out of school.","そこで 彼らを全員
退学にしたいと思います","So all of them
I want to leave school",0.375
Huh? But...,え？ でも…,picture?but…,0.16666666666666666
"According to the Underground Student Council bylaws,","（白木(しらき)芽衣子(めいこ)）
裏生徒会規約によれば
３回の脱獄で退学","German )
According to the back student council rule
Extraction of 3rd jailbreak",0.3125
But not even they are dumb enough to try breaking out three times.,"彼らとて 三度も脱獄をするような
バカではないでしょう","It seems that they jailbreak three times
It may not be stupid",0.19047619047619047
Which means it must be done some other way?,"（花）
ということは 別の方法で？",Is that another way?,0.15384615384615385
"First, we'll have each of the boys create problems on their own.","まずは 男子一人一人に
問題を起こしてもらう","First of all, to each men alone
Have a problem",0.23809523809523808
Public opinion?,世論…,public opinion…,0.25
"You mean, once we turn all of the girls in the school against them,","つまり
学園内の女子を全員 敵に回したら","in short
Once all the girls in the school",0.4
not even the chairman will be\N able to defend them anymore?,"いくら理事長でも
かばいきれないってことか","No matter how much
Is it not easy?",0.10526315789473684
Yes.,"（万里）
そう",Yes,0.5
Operation DTO.,“ＤＴＯ作戦”です,"""DTO operation""",0.4
"Once again, she has duplicated\N the ""O"" in ""DTO"" and ""Operation.""","またしても オペレーションの
“Ｏ”と“作戦”が","Once again operation
""O"" and ""strategy""",0.4375
Should I ask her to correct herself?,ここは訂正を求めるべきか…,Do you want to ask for correction here ...,0.13333333333333333
"No, on the other hand...",いや しかし…,"No, but ...",0.375
President...!,会長,President,0.3333333333333333
"President, the ""O"" in ""DTO"" and the word ""Operation"" are redundant.","オペレーションと作戦が
かぶってますよ","Operation and strategy
I'm wearing",0.1111111111111111
I was testing you to see if your mind had dulled,鈍ってないか試させてもらったの,I was asked if I was dull,0.23076923076923078
in your absence from the \NUnderground Student Council.,"しばらく
裏生徒会業務を休んでいたから","for a while
Because I was resting on the back student council",0.16666666666666666
Do you think he's being shunned by the others?,そういえば…,by the way…,0.16666666666666666
"I noticed it, as well.",私も気付いたのですが,I also noticed,0.25
"Apparently, a rift has formed among the prisoners.","どうやら
囚人内で仲間割れがあるようです","Apparently
It seems that there is a crack in the prisoner",0.16666666666666666
"They appear to be ostracizing Kiyoshi, with Shingo as the ringleader.","キヨシのヤツ
１人でトイレ掃除してましたよ","Kiyoshi's guy
I cleaned the toilet with one person",0.15
prison!,"（芽衣子）皆 プリズンに戻れ！
（男子たち）はい！","Everyone returns to Prison!
 Yes!",0.3333333333333333
