en_text,jp_text,google_translated,score,semantic_score
Why did you respond to Changpingjun's invitation?,なぜ 昌平君の招集に応じた？,Why did you respond to Changaira's invitation?,0.8,0.82070655
"You were so fervently against leading the Qin Army before,",あれほど秦国軍を 率いることを拒んでいたお前が―,You were refusing to led the Zinyan army-,0.1875,0.6303302
what brought on this change of heart?,どういう風の吹き回しだ？,What kind of wind blows?,0.2727272727272727,0.0873103
Were you surprised?,意外でしたか？ 当たり前だ,Were you surprising?No wonder,0.42857142857142855,0.8126191
"What caused you to want to fight, Wang Qi?!",どうして戦う気になった？ 王騎 馬陽ですよ,Why did you feel like fighting?It is a royal trick,0.09523809523809523,0.4663856
So that was why...,そうか… そうだったな　馬陽は…,Yes ... That's right Mao Yo ...,0.2,0.13623679
"the place where you, Great General Liao, and I",かつて 六将の摎とお前 そして わしの３人で―,It is once in six orers and three people and three people.,0.05263157894736842,0.18918197
took a castle from Zhao.,趙より奪った城 そして…,Castle and Castle and ...,0.125,0.49355048
the place where Liao was defeated.,摎が倒れた地だった…,It was a place where 摎 was fallen ...,0.25,0.43483758
That was a nightmare.,あれは悪夢だった まさか あの摎が敗れるとは…,That was a nightmare that I would lose that 摎 ...,0.4,0.6723561
Who was that man?,龐煖… 何者だったのか あの男は…,龐煖 ... Who was that man ...,0.5714285714285714,0.6156771
We don't need to talk about a dead man...,いや よそう　死んだ男の話など,"A story of a dead man, etc.",0.1875,0.5178675
But are you saying that you refuse to hand over Mayang as it is the place Liao died?,では 摎の弔いの地 馬陽は 渡せぬということか,So what is the malace of the wolf,0.08695652173913042,0.1967315
"Well, something like that.",まあ そんなところです,"Well, it is such a place",0.18181818181818185,0.3281831
In order to settle this fight.,この戦いを決着として 決着？,Decided to settle this battle as a decision?,0.2307692307692308,0.6132054
"So you've finally decided to move forward, as well?",ようやく お前も前へ進む気になったのか,Finally I wondered you to go ahead,0.1875,0.39124095
If I can. It's an expectation I have for myself.,そうできればと 自分に期待しているところです,"If so, it is expecting to himself",0.1176470588235294,0.36699802
"Shi Huang Year 3, Month 3,",始皇３年３月 秦国軍総大将の王騎が出陣した,Sento March 3rd year A royal truth of the Governor General General,0.0625,0.1834314
"Meanwhile, the soldiers heading to Mayang...",そのころ 馬陽に向かう歩兵たちは…,At that time infantry towards the malace ...,0.14285714285714285,0.51490057
"We'll now form Wu! wuchang, gather!",これより伍を作る！ 伍長 集まれ！,Make a more than this!Gathering!,0.06666666666666668,0.40684795
Is everybody here?!,みんな そろってっか？,Are you all right?,0.1111111111111111,0.32338226
"The setting is before the common era, in the state of qin during the spring and autumn warring states period.",時は紀元前 春秋戦国時代の秦国,Sometimes BC Harukaru Shangage period,0.043478260869565216,0.41482502
"The nameless boy Xin met with the young King Zheng,",名もなき少年 信は 若き王 政と出会い―,Nameless boy's belief encounters young king politics-,0.2857142857142857,0.46633264
"distinguished himself in war, and finally became a Hundred-Man General.",武功を挙げて ついに 百人隊の将にまでなった,I was finally up to the general of Hundred people,0.1,0.62864256
