en_text,jp_text,google_translated,score
This great war began from a single confrontation.,たった一つのきっかけから　争いが始まり,A battle starts from one trigger,0.15384615384615385
"Many different people with different ideals have clashed, bringing forth great tragedy.",様々な人の様々な思いがすれ違い,Various thinking of various people,0.0625
And that is truly regrettable.,それは　とても悲しいことです,That's very sad,0.1111111111111111
I too have suffered from this war.,私は　この戦争を憂い,I am sorry for this war,0.2727272727272727
I feel both shame and regret for our use of a power not meant for human hands.,人の手に余る大きな力の扱いについて反省とともに,About the handling of the great power of people with people's hand,0.08
"And so, here and now...",私は　今ここに,I am here now,0.25
I claim my birthright to Rayregalia Vers Rayvers's title,先代皇帝　レイレガリア・ヴァース・レイヴァースの後を継ぎ,Continued Emperor Leilegalia Verses Raverse Just,0.0
and hereby name myself Empress of Vers.,ヴァース帝国の女王になります,Become the Queen of the Versth Empire,0.07692307692307693
I also announce my engagement to Count Cruhteo of the Orbital Knights' Thirty-Seven Clans.,そして　軌道騎士37家門の一人　クルーテオ伯爵を夫に迎えます,And the orbital knight 37 His Gate Kruteo Celebrates his husband,0.08333333333333333
"As the imperial family of the Vers Empire,  we hereby extend the olive branch of peace to Earth.",我々ヴァース帝国王室は　地球との和平を望みます,We hope that the Versth Empire Royal Office wants peace with the earth,0.20833333333333334
"In the name of the Empress of Vers,",ヴァース帝国女王の名において,In the name of the Worth Empire Queen,0.4
I order all Orbital Knights  whom this broadcast may reach,この放送を聞いている全軌道騎士に,To all orbiting knights listening to this broadcast,0.3076923076923077
to cease hostilities at once.,即時停戦を命じます,I order an immediate ceasefire,0.0
What will we do about the all-out offensive against Earth?,連合軍への総攻撃は…,Total attack to the Allied Forces ...,0.058823529411764705
Let us await further developments.,今は動くな　風がどちらに吹くか静観する,Now it's a moving wind blowing or watching,0.0
Ascension to royalty was always beyond his reach.,王室と関わろうなど恐れ多いわ,There are many fears such as letting the royal family,0.0
"Sir Harklight, we withdraw to the moon!",ハークライト卿　帰投するぞ,Harquerite Return,0.0
Why are they still fighting?,なんでまだ戦ってるの？,Why do you still fight?,0.3333333333333333
The princess ordered them to stand down!,お姫様が戦争やめるって宣言したのよ,Princess declared to stop war,0.18181818181818182
The forces from the moon base still want to fight.,月面基地の軍はやる気満々よ,The military for the moon base is motivated,0.21428571428571427
Stay focused!,みんな　気を抜かないで　戦争は終わってないわよ,Everybody doesn't get lost and the war is not over,0.0
You hear that?,聞いたかい,Hearing,0.0
That Princess Asseylum just now—,さっきのアセイラム姫…,Atheiram princess of the previous year ...,0.09090909090909091
"I mean, Empress Asseylum— sounded just like the one I remember.",アセイラム女王は　私の知ってるお姫様でした,Acaylam Queen was a princess I knew,0.05555555555555555
So it's just as Second Lieutenant Kaizuka predicted.,界塚少尉の推測通りということですか,Is it as a guess of Sizuka Yoshida?,0.11764705882352941
Then that order for a ceasefire must be real as well.,では　停戦の命令も本物？,"Well, the command of the ceasefire is also true?",0.1
"The enemies we're engaging  aren't standing down, though.",目の前の敵は　戦いをやめるつもりはないみたいですよ,The enemy in front of you doesn't intend to stop fighting,0.09090909090909091
Neither the moon base nor the Landing Castles show any intent to cease hostilities.,月面基地及び揚陸城は　まだ停戦の意思を見せていません,Lantern base and Lake Castle are still not showing the intention of the ceasefire,0.08
Where is Empress Asseylum?,アセイラム女王の所在は？,What is Acaylam Queen?,0.25
The earlier transmission was broadcast from Count Mazuurek's Landing Castle.,先ほどの通信は　マズゥールカ伯爵の揚陸城から発信されました,The other communication was sent from the Mazuru Castle Castle,0.25
Did she abandon the moon?,月を見捨てたか,Were you abandoned the moon,0.2222222222222222
Or has a schism developed?,それとも割れたのか,Or was it broken?,0.2222222222222222
"Count Troyard, how are we to proceed with Her Highness' orders?",トロイヤード伯爵　アセイラム様の号令は…,Troyard Acelam-like command ...,0.058823529411764705
What orders?,何のことだ,What is,0.25
"Apologies, my lord.",失礼しました,Excuse me,0.0
This is an unexpected turn of events.,まさかな　そんな手を使うとは,If you use such a good hand,0.0
"As long as you have Aldnoah activation rights,",アルドノアの起動権さえあれば,If you have the right to start Aldonoa,0.14285714285714285
your dream is still within reach.,あなたの夢は叶うのではなくて,Your dream is not true,0.3333333333333333
I will stay with you.,私ならどこへも行きませんよ,I will not go anywhere,0.2222222222222222
This is the only place I can call home.,私の居場所は　ここしかないのですから,Because my place is only here,0.23076923076923078
So please...,だから…,that's why…,0.0
Let's be off.,行きましょう,let's go,0.3333333333333333
It's so beautiful.,綺麗ですね,It is beautiful,0.3333333333333333
Was that a heartless thing to say?,不謹慎でしょうか　こんな…,Is it unreliable?,0.09090909090909091
I've seen many things while flying through those lights.,私は　あの光の中を飛びながら　いろいろなものを見ました,I saw various things while flying in that light,0.25
The good and the bad alike.,よいこと　悪いことすべて,Good things everything,0.125
"All I could see was the immediate future,",見えるものは　ほんの少し先のことだけ,The only thing that looks just a little more,0.058823529411764705
but I thought I understood everything.,何でも分かるつもりでいました,I was going to know anything,0.09090909090909091
"Many things unfolded just as I foresaw,",多くのことはそのとおりだった,Many were as having,0.2
I lost sight of what was truly important.,本当に大切なものは　何も見えていませんでした,I really saw anything really important,0.16666666666666666
Resupply.,はっ,Haze,0.0
Patch me through to the command center.,司令室に繋げろ　全軍に通達する,Connect to the command room to notify the whole,0.25
including the Stygis Platoon out in the field.,出撃中のステイギス隊にもだ,It is also a stagist squad,0.0
You have ten minutes to evacuate the moon base!,聞け　総員10分以内に月面基地より離脱,Listen to the monthly base within 10 minutes of listening,0.25
Surrender to the Earth forces  together with the Landing Castles!,揚陸城とともに　連合軍に投降せよ,Take off the fedger with the landing castle,0.21428571428571427
We are abandoning the moon base!,この月面基地を放棄する,Abandon this moon base,0.2222222222222222
Princess Lemrina... let me apologize for the many wrongs,レムリナ姫　これまでの数々のご無礼,Remrina Princess Many ruru so far,0.14285714285714285
I have rendered unto you.,大変失礼いたしました,I must sincerely apologize,0.1111111111111111
I pray for your well-being.,どうか　いつまでもお健やかに,How long is it healthy,0.0
"Harklight, escort Her Highness to a shuttle.",ハークライト　レムリナ姫をシャトルへお連れしろ,Harqued Light Lemrina Princess to the shuttle,0.14285714285714285
We're detecting numerous craft exiting the moon base!,月面基地より　新たな機影多数,New Major Major From the Lantern Base,0.14285714285714285
The moon base...,月面基地が…,The moon base is ...,0.8
They're self-destructing?,違う,different,0.0
I thought I ordered you to surrender.,投降しろと言ったはずだ,It should be said that it was down,0.0
Stygis Squadron! Don't act on your own!,ステイギス隊　勝手な真似をするな,Don't imitate the Sugimi Corps,0.15384615384615385
"Reinforcements closing in. enemy at ten o'clock, ten degrees down!",敵増援部隊接近　10時の方向　仰角マイナス10,Enemy reinforcement unit approaching 10 o'clock direction elevation negative 10,0.10526315789473684
Stand by to engage! stop! we no longer have any hope of winning!,止せ　我々にもはや勝機はない,Stop We no longer win,0.26666666666666666
Please allow me this one selfish act.,わがまま　どうかお許しください,Please forgive me if it is selfish,0.25
But I cannot comply with that order.,その命令はお受けできません,I can not accept that order,0.5
Here they come!,来るぞ,It's coming,0.0
Come on!,このぉ…,This ぉ ...,0.0
What's that?,何だ,What,0.25
Those moves...,あの動きは…,That movement is ...,0.16666666666666666
"You're right, Harklight.",そうだな　ハークライト,That's right Haorklight,0.1111111111111111
We can't let it end like this.,このまま終わるわけにはいかない,I can not go over this,0.07142857142857142
There's still something I have to do.,僕にはやることが　まだ,I still do what I do,0.3
"Let's settle this once and for all, Kaizuka Inaho!",決着をつけるぞ　界塚伊奈帆,I'm going to make a decision,0.0
Reading my moves won't do you any good if you can't get away from them.,どんなに攻撃を予測しようと,How do you want to predict attacks,0.09523809523809523
Opening contact channel. decrypting protocols.,接触回線オープン　プロトコル解析,Catalytic line open protocol analysis,0.0
"I doubt this will do any good, but I'll ask anyway.",無駄だと思うが　一応聞く,I think it is useless but listen,0.1111111111111111
"Did you come all this way just to  tell me poor jokes, Kaizuka Inaho?",そんなつまらないことをわざわざ言いに来たのか　界塚伊奈帆,I came to say such a boring thing for a while?,0.08
No. I have a different objective.,いや　目的は別だ,No purpose is different,0.2222222222222222
Damn! My monitors are damaged?,くそ　量子アンテナにダメージが,Damage to the quantum antenna,0.0
I know. We can't do any more high-load processing.,もう負荷の大きな処理は無理か,Is it impossible to handle the load already?,0.0
Cut all predictive imagers.,予測イメージをすべてカットだ,Cut all predicted images,0.2857142857142857
"Incoming at two o'clock, five degrees up!",2時の方向　仰角5　来ます,Two o'clock direction elevation cases 5 come,0.14285714285714285
"Coming about, 060!",キャニスター弾装填　照準次第発射,Canister Blamped Reference Next Grounding,0.0
Load canister shot!,キャニスター弾装填　照準次第発射,Canister Blamped Reference Next Grounding,0.125
Fire once targets are locked!,キャニスター弾装填　照準次第発射,Canister Blamped Reference Next Grounding,0.0
"All units, refer to that and—",各自参照して…,See yourself ...,0.0
Barouhcruz of the Orbital Knights' Thirty-Seven Clans reporting.,ヴァース軌道騎士37家門　バルークルス,Versthro track Knight 37 House Barculus,0.0
May I intrude?,押してまいる,I will push,0.16666666666666666
Count Barouhcruz...,バルークルス伯爵,Barcrus,0.0
"Incoming at eight o'clock, twenty-five degrees down!",8時の方向　仰角マイナス25　来ます,8 o'clock direction elevation negative 25 comes,0.06666666666666667
There is nothing to be gained by continuing to fight.,これ以上戦っても得るものはない,There is nothing to get even if you fight,0.35714285714285715
"Agreed. But there is nothing to be lost, either.",ああ　だが　失うものもない,Oh no but nothing loses,0.14285714285714285
Giving in to despair is a foolish choice.,自暴自棄は愚かな選択だ,Selfurn is a foolish choice,0.4
Slice them to ribbons!,刻め,Engrave,0.0
Radar returns approaching fast!,急接近する機影あり,There is a sudden approach,0.0
It's the Tharsis... and a Terran Cataphract!,タルシスと　地球軍のカタフラクトです,Talsis and Earth Army Cataphragm,0.07142857142857142
That's...,あれは…,That is…,0.25
