en_text,jp_text,google_translated,score,semantic_score
"During that time, two thousand people have died.","１か月が過ぎ
その間に２千人が死んだ","One month has passed
There are two thousand people died in that time",0.35294117647058826,0.805567
Yet not a single person has managed to clear the 1st Floor.,"だが まだ誰も
第１層を突破できていない","But no one is
Not able to break the first layer",0.14285714285714285,0.41881528
"Even though I was a beta tester,\NI still haven't found the boss room.","ボスの部屋にすら
たどり着けていなかった","Less in the room of the boss
I did not arrive",0.17391304347826084,0.47651002
"Today, we're finally holding a meeting on how to defeat the 1st Floor's boss.","ようやく 第１層ボス攻略会議が
行われる","Finally the first boss capture conference
Be done",0.13043478260869565,0.6053116
UTWoots Presents,♪〜,♪ ~,0.0,0.13307504
Okay!,"（拍子）
（ディアベル）はーい！",is!,0.3333333333333333,0.3599802
Thank you for coming today at my behest.,"今日は 俺の呼びかけに
応じてくれて ありがとう！","Today is my call
Thank you for your response!",0.35714285714285715,0.4534416
There's no job system in this game!,"（プレイヤーＡ）
ジョブシステムなんてねぇだろ！",It's a job system!,0.3636363636363637,0.7539257
Is this whole meeting a joke too?,"このデスゲームも いつかきっと
クリアできるってことを—","This death game is someday
What you can clear-",0.13333333333333333,0.08614813
"Today, our party found the boss room at the top of the tower.","あの塔の最上階で
ボスの部屋を発見した！","At the top floor of that tower
I found a boss room!",0.4444444444444444,0.8438277
"We need to defeat the boss, reach the 2nd Floor,","（ディアベル）
俺たちはボスを倒し
第２層に到達して—","We defeat the boss
Reach the second layer-",0.4166666666666667,0.74270844
and tell everyone waiting in the Town of Beginnings that it's possible to beat this game.,"はじまりの街で待っている
みんなに伝えなくちゃならない","Waiting in the distant city
I can not tell everyone",0.21739130434782608,0.41645756
Don't you all agree?!,（ディアベル）ＯＫ！,OK!,0.125,0.14156027
"Okay, let's start working this out.","それじゃ 早速だけど
これから攻略会議を始めたいと思う","That's right
I would like to start a capture meeting from now on",0.09523809523809523,0.30280462
"First, divide up into parties of six.","まずは ６人のパーティーを
組んでみてくれ","First of all the parties
Try to",0.2307692307692308,0.51849914
A single party has no chance against a Floor Boss.,"（ディアベル）フロアボスは
単なるパーティーじゃ対抗できない","Floor boss
I can not compete with just a party",0.25,0.6891839
Accept invitation to join party?,"（キリト）
あんたも アブれたのか？",Did he is abandoned?,0.1,0.012396218
I just stayed out of it because everyone seemed to know each other already.,"お仲間同士みたいだったから
遠慮しただけ","Because I was like friends
I just used it",0.21052631578947367,0.41402602
So you're a solo player.,"ソロプレイヤーか
なら 俺と組まないか？","Solo player
If so, are you already set?",0.3076923076923077,0.61877126
He said we can't beat the boss on our own.,"ボスは１人じゃ攻略できないって
言ってただろ","The boss can not capture one person
It was said",0.15789473684210525,0.5378357
My name's Kibaou.,ワイはキバオウってもんや,Wai is Kibao,0.0,0.5419755
I wanna say something before we take on the boss.,"ボスと戦う前に
言わせてもらいたいことがある","Before fighting with the boss
I have something to say",0.375,0.7661088
"Kibaou-san, could you perhaps be referring to the beta testers?","元ベータテスターの
人たちのことかな？","Original beta tester
Is it about people?",0.1111111111111111,0.583084
Obviously!,"ワビ入れなあかんヤツが
おるはずや！","Weavable Akane guy
Come!",0.16666666666666666,0.24713401
The beta guys ditched us beginners and\Ndisappeared the day this stupid game started!,"ベータ上がりどもは
こんクソゲームが始まったその日に","Beta rising
On that day that the fucking game has begun",0.21052631578947367,0.6000585
I'm damn sure some of you were in the beta!,"そのあとも
ず〜っと知らんぷりや","After that
I'm not good at it",0.1111111111111111,0.12691182
"They should get on their knees, apologize, and\Ngive up all the items and money they've hoarded!","ため込んだ金やアイテムを
吐き出してもらわな","For money and items
I'm sorry I'm spit",0.13043478260869565,0.3025661
May I speak?,（エギル）発言 いいか？,How can I say?,0.2857142857142857,0.4102522
My name is Agil.,俺の名前はエギルだ,My name is Egl,0.5,0.6054184
"You're saying many beginners died because the beta testers didn't take care of them,","元ベータテスターが
面倒を見なかったから—","Former beta tester
Because he did not take care of-",0.2272727272727273,0.62475944
