en_text,jp_text,google_translated,score
"We will now pass through lunar orbit, and head for Mars, at cruising speed.",本艦は　これより　月軌道を抜け→,The main ship leaves the moon orbit more than this →,0.04
"Upon arrival, main staff are to gather in the central operations room.",火星宙域に達した後→,After reaching the Martian area →,0.05263157894736842
There will be a briefing on the warp test. That is all.,ワープテストの ブリーフィングを行う。,Briefing of warp test.,0.2857142857142857
This is the impact observation team. A Teron ship has left orbit.,こちら　着弾観測隊。 テロンの宇宙船が→,Here is the bullet observation team.Terron's spacecraft →,0.15789473684210525
"What does an inferior race, who cannot even leave their own solar system,",太陽系を出ることすら ままならぬ　劣等種族が→,Inferiority race that does not even leave the solar system →,0.3684210526315789
plan to do with a single ship?,たった１隻で 何をたくらむのか…→,What happens with only one boat ... →,0.06666666666666667
I'd like to watch and find out.,それを見極めるのだ。,Idest out it.,0.18181818181818182
"Men, the journey to Iscandar and back would take 336,000 years, at light speed.",諸君　イスカンダルへの旅は→,There is a journey to the Candall,0.15
And we must complete that voyage within a single year.,それを　我々は １年という　限りある時間の中で→,"That's a one-year time,",0.13333333333333333
"To do this, we require faster-than-light warp navigation,",そのためには 光速の壁を突破する→,"To that end, the speed of the speed of light is overwhelmed →",0.1111111111111111
capable of breaking the light barrier.,超光速ワープ航法が　必要なのだ。,You need ultra-light speed warp navigation.,0.07692307692307693
"A warp functions by generating an artificial wormhole,",ワープとは このように　ワームホールを→,Warp is the worm hole in this way →,0.058823529411764705
that allows travel beyond the speed of light.,実質的に 光速を超える航法です。,It is a navigation that substantially exceeds light speed.,0.26666666666666666
"I don't fully understand this, but is it even possible?",わしには よく分からんが→,I do not know well →,0.11764705882352941
"Theoretically, yes.",理論上は　可能です。→,It is possible in theory.→,0.0
and phase transition the universe itself.,宇宙そのものを 相転移させてしまうことも→,You can also change the space itself →,0.15384615384615385
That we must be very careful with the Wave Motion Engine.,それだけ 波動エンジンの運用には→,It is only by the operation of the wave engine →,0.15789473684210525
"Getting cold feet, Navigation Officer?",自信がないのか？　航海長。,Is there anything confident?Voyage.,0.07692307692307693
It's not like that.,そんなんじゃない。 それと　もう一つ。,I do not like that.And he is another one.,0.23076923076923078
"I am Niimi, the Engineering Intelligence Officer.",技術科　情報長の新見です。→,It is a new view of the technical department.→,0.058823529411764705
"We have completed a weapon, capable of harnessing the Wave Motion Engine's",我々は　その波動エンジンの 莫大なエネルギーを応用した→,We applied huge energy of the wave engine →,0.2777777777777778
"vast power, and have loaded it aboard the Yamato's bow.",兵器を完成させ　ヤマト艦首に 搭載することに成功しました。,We completed weapons and succeeded in installing the Yamato Skin.,0.2
A weapon?,兵器…　ですか？,Weapons ...?,0.2
We call it the Wave Motion Gun for short.,便宜上 私たちは　波動砲と呼んでいます。,"For convenience, we call it a wave gun.",0.5384615384615384
