en_text,jp_text,google_translated,score
"She said she was going to unearth the grave, but...","（一弥(かずや)）“墓を暴く”って
言ってたけど 一体…","I said, but it is one thing ...",0.25
...for what?,（一弥）う… あ？,...-?,0.4
What's this?!,（男性）うっ!?,Uh!?,0.3333333333333333
What?,あれ？　手が…,that?  hand…,0.25
Why is only the head rotten?,なぜ 首だけ腐っているのだ？,Why is it rotten by the neck?,0.5
Go talk to the caretaker.,管理人に話を聞いてこい,Listen to the manager,0.25
Is the cemetery caretaker the culprit?!,"（グレヴィール）えっ！
墓地の管理人が犯人なのか!?","!
Cemetery manager is a criminal?",0.4
I'm telling you to go ask who brought the corpse here.,"（ヴィクトリカ）
死体を運んできたのが何者か
聞いてこいと言っているのだ","Who carried a corpse?
He says to hear that",0.15
"Hey, what are you doing?",（男性）おい 何をしている？,What are you doing?,0.7142857142857143
This is...,これは…,this is…,0.25
About that corpse...,"あの死体だが
きちんとした身なりの―","That corpse
Nickname.",0.3333333333333333
"Apparently, it was brought here by some well-dressed officials.",こんな所にいたのか,Was it in such a place,0.13333333333333333
Let's return to the theatre.,劇場に戻るぞ,I will return to the theater,0.3
What do you mean?,"（グレヴィール）
えっ どういうことだ？",What does it mean?,0.42857142857142855
Coco!,（ゾフィ）ココー！,Coco!,1.0
"Coco Rose came from France to marry the King of Saubure, His Majesty Rupert de Gille.","（ゾフィ）1887年
フランスからソヴュール国王―","1887
King of Sovure from France-",0.14285714285714285
"Until her mysterious death in 1914,","彼女が1914年に
謎の死を遂げるまでの―","She was in 1914
Until the mystery death",0.36363636363636365
this is the tale of her tragic fate.,数奇な運命の物語,A story of a few fate,0.16666666666666666
You're going to talk about it here?,（一弥）ここで話をするの？,Do you talk here?,0.4
"That's why I was invited, right?",そのための招待なのだろ？,Are you invited to that purpose?,0.23076923076923078
Now...,"（ココ）明日は…
ソヴュールに嫁ぐ この身","Tomorrow ...
Sovour wife her",0.16666666666666666
"We've been waiting for you, Coco!",（ゾフィ）待ってました ココ！,I waited Coco!,0.18181818181818182
Will His Majesty love me?,"ああ 陛下は私を
愛してくださるかしら","Oh, His Majesty
I love you",0.3
What's the matter?,（メイド）どうなされたのですか？,What was it?,0.2857142857142857
do you remember the Leviathan case?,"君は リヴァイアサンの一件を
覚えているかね？","You are one of the Leviathan
Do you remember?",0.6
Of course.,もちろん,of course,0.6666666666666666
I know,（ヴィクトリカ）私は知っている,I know,1.0
the true visage hiding under your mask.,お前の仮面の下の素顔を,Face face under your mask,0.3333333333333333
What's about to be revealed is another story not written in that memoir.,もう一つの物語だ,It is another story,0.1875
Another one...,（一弥）もう一つの…,Another ...,0.6666666666666666
Madame Coco was a quiet and gentle lady.,"ココ様は 物静かで
おとなしい女性だったのよ","Coco is quiet
She was a good woman",0.3076923076923077
...but His Majesty Rupert welcomed her with lots of love.,"でも そんなココ様を
ルパート陛下は―","But such coco
Lupart His Majesty-",0.125
"For you, I... I also...",私も… 私も あなたのことを…,I am also ... I and you ...,0.5
"The Alchemist, Leviathan!",出た！　錬金術師 リヴァイアサン,!Alchemist Leviathan,0.6
"By provoking His Majesty,",陛下をそそのかして―,His Majesty-,0.16666666666666666
the evil villain sought to separate the two lovers!,"愛する２人を
引き離そうとした極悪人！","Two loving people
Vulgaris who tried to pull away!",0.1875
Stay away from Madame Coco!,"（観客）悪魔！
（観客）ココ様に近寄るんじゃねえ","Devil!
 Don't get close to Coco",0.16666666666666666
Stay away!,（リヴァイアサン）うおーっ！,Uo!,0.25
History isn't always the truth.,"（ヴィクトリカ）歴史が
常に真実とは限らないのだよ","History
It is not always the truth",0.5555555555555556
But their love prevailed!,"（ゾフィ）
でも ２人の愛は負けなかった！",But her love of her did not lose!,0.3
"it finally looked like they could live happily ever after, but...","今度こそ
幸せになれると思ったのに…","this time
I thought I could be happy ...",0.10526315789473684
Poor Madame Coco...,かわいそうな ココ様,Corous Coco,0.2
"The following year, the couple had a baby that...","翌年 ２人の間にできた
赤ちゃんは―","I was able to do it between the following year
Baby-",0.16666666666666666
"...due to a difficult delivery, died soon after birth.","難産で 生まれてすぐ
お亡くなりになってしまって…","It is newly born with difficult commercial production
It has been died ...",0.14285714285714285
What is it?,（一弥）え？　何が？,? what?,0.5
The failed birth was in 1900.,出産に失敗したのは 1900年,It is 1900 that failed to give birth,0.25
"My, my. I'm disappointed you missed \Nthat little detail, my little sister.","やれやれ つまらぬミスをされては
困るなあ 我が妹よ","Do something that is a mouse
I'm troubled Oh my sister",0.2
What was that?!,むっ！　何を！,Mute! what!,0.3333333333333333
"There's the fabricated story that citizens of Saubure and you people know so well, and...","ソヴュール国民や君たちの
よく知る 偽りの物語と―","Sovour people and you
False story that knows well-",0.23809523809523808
the story of the hidden truth.,隠された真実の物語に,To the story of the hidden truth,0.7142857142857143
A lie and the truth?,（一弥）偽りと真実…,and the truth of falsehood ...,0.3333333333333333
"At this point, Coco had already been killed.","ココは この時点で
既に殺されていた","Coco is at this point
He was already killed",0.46153846153846156
It was most likely a crime of passion.,"恐らく
衝動的な犯行だったのだろう","perhaps
It was an impulsive crime",0.25
"However, this incident was covered up.",しかし この事件は隠された,But this incident was hidden,0.3
The secretary recruitment!,秘書の募集！,Recruitment of secretary!,0.6
Just like the queen!,王妃様と一緒だ！,It is with the queen!,0.375
The missing Nicole Lulu was set up as a replacement for the late Coco Rose.,"死んだココ･ローズの
替え玉に仕立てられたのだよ","Dead Coco Rose
It was tailored to the replacement ball",0.25
This feels so great!,（ココ）ああ～ 気持ちいい！,ah ~ feeling good!,0.1111111111111111
The country house Madame Coco was a,"（ゾフィ）カントリーハウスの
ココ様は 打って変わって―","Country House
Coco is changing and changing-",0.2727272727272727
with a bright and cheerful personality.,明るく元気な性格になった,Bright and cheerful character,0.375
I guess life in the Royal Palace didn't suit her.,"王宮の生活が
性に合わなかったのね～","The lives of the royal palace
I did not fit my sex",0.2777777777777778
Even the rumor about her using a magical stone's power to go out into town was,"魔法の石の力で
街に出ていたという うわさも―","With the power of magic stones
She was out in the city",0.16666666666666666
"For the people who knew the real Coco,","本物のココを
知っている者たちには―","Genuine Coco
For those who know-",0.2727272727272727
it seemed like magic.,まるで魔法のように,Like magic,0.4
"For the people who knew Nicole,",ニコルを知っている者には―,For those who know Nicol-,0.2
it appeared as if she had become the lover of a noble.,"彼女が貴族の愛人になったように
見えたのだ","As she became a noble mistress
I saw it",0.29411764705882354
"And then, in 1914...",そして 1914年…,And 1914 ...,0.5
A messenger from France came to see the queen.,"フランスからの使者が
王妃に会いたいとやってきて…","The messenger from France
I came to see the queen ...",0.6666666666666666
"At the Royal Palace,","（ココ）
王宮に… 陛下にお会いできる！",To the Royal Palace ... I can see you!,0.25
Don't go!,"（観客）ココー！
（観客）行くな！","Coco!
 Do not go!",0.5
I can't look!,（観客）行っちゃダメ！,I'm sorry!,0.2857142857142857
What's happening on stage actually occurred.,"（ヴィクトリカ）
この舞台で行われていることが―",What is done on this stage-,0.16666666666666666
"The second queen, Nicole Lulu,","２人目の王妃こと
ニコル･ルルーは―","The second queen
Nicole Lelu-",0.5714285714285714
was decapitated.,首を切断され 殺された,The neck was cut and killed,0.125
What appeared in the country house...,カントリーハウスに現れたのは―,What appeared in the Country House-,0.625
"In the unlikely event that it was needed, \Nit was the preserved head of",現実に起こったのだ,It happened in reality,0.13333333333333333
the real Coco Rose.,本物のココ･ローズの首,Genuine Coco Rose Neck,0.2857142857142857
And so...,"そして 恐らく
ココ王妃の墓には…","And possibly
Koko's tomb ...",0.2857142857142857
