en_text,jp_text,google_translated,score
"The flow of the river is ceaseless,","（ゆき）
“行く河の流れは絶えずして…”","""The flow of the goal is constant ...""",0.3333333333333333
"So, too, it is with man and \Nhis dwellings in the world.","“よどみに浮かぶ うたかたは
かつ消え かつ結びて―”","""Song floats in the
And it disappears and ties-",0.21052631578947367
Mii-kun!,"（ゆき）
あっ　みーくん",Ima-kun,0.0
What's up?,どうしたの？,What's wrong?,0.6
"Yeah, classic literature is hard for me.",そうなの　古典苦手だから,Because it is not good enough for the classic,0.2
My friend really liked this.,友達が好きだったんです,I liked my friends,0.25
What is?,んっ　何がですか？,What is it?,0.75
"I mean, this is a letter someone \Nwrote a long time ago, right?","えっ ホント？
こんな難しいの よく分かるね","Ehsto real?
I understand such a difficult thing",0.15
"It's more of an essay than a letter, though.","（ゆき）
だって これって
ずっと昔の人のお手紙なんだよね","Because
It's a long-fashioned letter",0.2857142857142857
800 years!,"800年だよ！
そんな昔の人の気持ちが―","It is 800 years!
The feeling of such an old people-",0.25
The feelings of someone from that \Nlong ago are still getting through to us.,"先輩がエキサイトする気持ちは
分かりました","The feeling that the senior is excited
understand",0.1
Okay...,うっ… ハア,Uh ... Haa,0.25
Let's get started.,じゃあ 始めましょうか,Let's start,0.3333333333333333
School Living Club,♪～,♪ ~,0.0
The wind is so brutal at night.,"（くるみ）
うあ～　ハア
夜風は やっぱりきついなあ","Uha ~ Ha
The night wind is she is still tight",0.2857142857142857
Winter... It doesn't feel real.,冬かあ　実感ないなあ,Winter or not reality,0.09090909090909091
Is Yuki already in bed?,ゆきはもう寝た？,Yuki already slept?,0.42857142857142855
"She was studying until late today, \Nso she's sound asleep.","遅くまで勉強してたみたいだから
ぐっすり","It seems that I was studying until late
Turning",0.23529411764705882
I see.,そっかあ,I see,0.6666666666666666
"Hey, do you ever think this is all a dream?","（くるみ）これが全部 夢でさ…
（りーさん）あっ",This is all dreams ...,0.21428571428571427
I have that dream every night.,"（りーさん）
毎晩 その夢を見るわ",I will see the dream every night,0.4
Yuuri-san and I decided something.,"（めぐねえ）
ゆきちゃん　先生ね
悠里(ゆうり)さんと決めたの","Yuki-chan teacher
I decided to be Mr. Yuri",0.16666666666666666
You and Rii-san?,"（ゆき）
りーさんと？",And?,0.5
Yes. Something really fun.,"（めぐねえ）
そう　とっても楽しいことよ",Yes she is very fun,0.25
We'll create the School Living Club.,"（めぐねえ）
そう　みんなで 学園生活部を",Yes everyone is the school life club,0.25
Yuki-senpai?,"（ゆき）
部活…？",Extracurricular activity…?,0.25
"Morning, Mii-kun.",んん…　みーくん おはよう,Mi-kun Good morning,0.16666666666666666
I had a scary dream.,先輩 朝ですよ,I'm a senior morning,0.2222222222222222
What kind of dream?,どんな夢だったんですか？,What kind of dream was it?,0.7142857142857143
I forgot.,んん～　忘れちゃった,I forgot,0.6666666666666666
What the heck?,"（みーくん）
ええっ 何ですか それ",What is it?,0.3333333333333333
"I see, I see.","そうかそうか
あれっ めぐねえは？","Ah, I see I see
What is it?",0.3333333333333333
Um...,"（みーくん）うっ… えっと…
（ゆき）あっ",Uh ... well ...,0.25
