en_text,jp_text,google_translated,score
e,≪私は マリー･ベル･ブレゲ,«I am Marie Bel Bregege,0.0
Our hearts start to go around and around with,ﾏｲｽﾀｰｷﾞﾙﾄﾞに所属しております,I belong to Meister Guild,0.08333333333333333
net,"(ナオト)それがクロノコンパス!?
第一級時計技師の証し","It is a chronick pass!?
Provision of first-class watch engineer",0.0
ya,"ああッ
話を進めてよろしいですか？","Oh
Are you sure you want to talk?",0.0
ke,我々は今 それを必要としています,We need it now,0.0
hitotsu no omoi dake ga,"速やかに返却してください
やだ","Please return promptly
no",0.125
taisetsusa o shitta,断る,turn down,0.0
of connecting with you,"もちろん
あなたには相応のお礼を","of course
Corresponding thanks to you",0.25
yu,リューズは俺のもんだ,Lews is my,0.0
aruiteru bokutachi ni,"ハルター こいつ埋めて
全部なかったことにしましょう","Harthato this guy
Let's say that all did not",0.0
reality was thrust upon us,それで全て解決だわ,So all solve,0.0
mu,"(ﾊﾙﾀｰ)やめとけ お姫さん
うっさい","Yume Takehime
Stupid",0.0
"If you truly believe that scrap metal like you,\N who is far beneath even flea-class humans,",誰に殺意を向けているので？,Who do you want to kill?,0.09090909090909091
Did the military already begin the purge?,"ノミ以下の人間様より
さらに劣るガラクタ風情が","From the more people below
Inferior glass style",0.07142857142857142
Aren't those noise-canceling headphones?,"お姫さん
二度とうかつなことは言うな","Princess
Don't say it twice",0.09090909090909091
"Nowadays, even the cheapest pair will have a near 100% block rate.","(ﾊﾙﾀｰ)まずは落ち着け 今この場を
仕切ってるのは あのお嬢さんだ","First of all, this place is now
She is a girl who is partitioned",0.07692307692307693
Wait! I never even mentioned that \Nthe problem was on the 24th floor!,その上で話を聞いてもらいたい,I want to hear the story on top of it,0.14285714285714285
with those headphones on?,"あと７時間で？
冗談だろ？","7 hours later?
Is it a joke?",0.08333333333333333
Such feats are child's play for Master Naoto.,無礼は謝罪する➡,I apologize for no longer,0.07142857142857142
"He was able to identify and fix the defect that kept me in a slumber for 206 years through sound alone,","それは後世に託した
この星のメンテナンスマシン","It was entrusted to the future
This star's Maintenance Machine",0.1
"Actually, you are mankind's best clocksmith.","最高のオートマタ
Initial-Ｙシリーズ","Best Motomata
INITIAL-Y series",0.08333333333333333
But you're saying you can?,"違うかしら？
ほう～","Is it different?
~",0.1
Then we can stop the purge from happening.,"ちょっと！
かわいそうな人を見る目はやめて","a little bit!
Please stop the eyes looking at a cute person",0.10526315789473684
"Based on your story, you're completely surrounded by enemies","ナオト様のおそばにはべり
全てを尽くすこと","Naoto's soba
Do everything",0.0
I hate thinking that anything is impossible.,"あッ
それは","There
that is",0.2222222222222222
"I was torn on whether to mention this or not,",≪(ハルター)こいつは随分だな,« This guy is quite,0.06666666666666667
but my little sister is in the \Nbasement of the Core Tower.,"重力異常？
まさか軍がもうパージを？","Gravity error?
The army is already purged?",0.1111111111111111
Little sister!?,リューズ 大丈夫？,Is it okay?,0.14285714285714285
What are we doing!?,あんた どうして分かったの？,What did you understand?,0.2222222222222222
"Better put the pedal to the metal, \Nor I'll leave you behind!","待って
私は第24層が故障箇所なんて","wait
I have the 24th layer",0.1111111111111111
Did we just flip a switch we shouldn't have?,それ ﾉｲｽﾞｷｬﾝｾﾘﾝｸﾞﾍｯﾄﾞﾎﾝじゃない？,Isn't it a noise canceling headphone?,0.2
We need to make it to the \NCore Tower before that.,"コアタワーの
確か第24層だったな","Core tower
Certainly it was the 24th layer",0.1875
What?,う～ん 不協和音？,Hmm ん 音 音?,0.2
She is with a civilian and a bodyguard.,"音だけで突き止め
修理したナオト様であれば","Stop with only the sound
If it is the repaired Naot",0.125
"A civilian? Well, whatever.","ﾍｯﾄﾞﾎﾝ越しに観測したのか？
そうだけど","Did you observe over the headphone?
that's right, but",0.11764705882352941
I don't care what happens to the rest.,"ありえないわ 人間に
そんなことできるはずない","I can not do it
I can not do that",0.14285714285714285
Hang on a second!,"いや 俺はちょっと
耳がいいだけで","No, I am a little
Only the ear is good",0.06666666666666667
between the guild and the military.,"いいえ ナオト様こそ
人類最高の時計技師です","No Naoto
It is the best watch engineer",0.07692307692307693
Play politics?,"ナオト だったわね？
えッ？ うん","Was it Naoto?
Eh?Yes",0.125
What would you know about this!?,でも あなたならできるのね？,But can you do it?,0.16666666666666666
Nothing. That's why I'm asking.,"そう言ってくれるのは
嬉しいけど","That says that
I'm glad",0.3
You guys want to fix the Core Tower.,"いや ここじゃ
細かいところまでは","No, here
To the details",0.15384615384615385
Yeah?,何で逃げないんだ？,Can't escape?,0.2
Kids should be kids.,"そうすれば
京都のパージは阻止できる","that way
Kyoto purge can be blocked",0.1
What I will be counting on is that ability of yours.,"ここで逃げたら 私は二度と
自分に自信が持てなくなる","If you escape here, I twice
I will not be confident in myself",0.13636363636363635
"Mister, you're not just a regular cyborg, are you!?","ああ
もうちょっと詳しくいいかな？","Ah
Is it better not to look for a little more?",0.14285714285714285
"Master Naoto, because you have yet to unleash your carnal desires upon me,","撃滅するもの
アンクルと申します","What to do
My name is Ankle",0.05
I had feared you were impotent.,感情表現が少し苦手ですが,I am not good at emotional expression,0.07692307692307693
"Jeez, what are you doing!?","何を
している","what 
 doing",0.25
I'm glad you understand.,"それならもうバレてるけど
えッ？","I'm already barred
Eh?",0.2
He's spot on about the location \Nand type of all the enemies.,"☎(軍人)地下駐車場に接近中
護衛役と民間人が一緒です","☎  Under approaching underground parking
The role of escort and the private sector are together",0.08
Optical camouflage?,(リモンズ)民間人？ まあいい➡,A civilians?Well good ➡,0.125
"They're really not pulling any punches, are they?","他はどうなっても
構いません","Anything else
does not matter",0.07142857142857142
Marie Bell Breguet is dead?,軍用オートマタが１ダース,Military Automata is 1 Darth,0.1
Are you sure about this?,"政治ごっこ？
あんたに何が分かんのよ","Politics?
What's wrong with you",0.18181818181818182
If anyone finds out that someone from Vacheron was involved in the,"正面からぶつかったら ギルドと
軍の間に決定的な亀裂が生じるわ","If you hit from the front, with the guild
A crack that cracks will occur during the army",0.16
Was that good?,ぶっちゃけ どうでもよくね？,It is good if it is stupid?,0.25
"Yes, I got a perfect recording.","いいんじゃねえか
ガキはガキらしく","I'm not good
Gaki seems to be a gun",0.125
"With this evidence, I can prove the connection","その尻拭いをするのが
おっさんの仕事だ フッ","I wipe the buttocks
The work of the old man",0.13333333333333333
Marie Bell Breguet is dead.,テイッ はッ バレバレなんだよ,Tei is Bare Bare,0.125
"From here on out, I will do what I want, too.","そっちは全く期待してないわよ
でも","I do not expect it at all
but",0.1111111111111111
